#                                                                    --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name             accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#     ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
sp|P26495|PHAZ_ECTOL      -          PES.aln              -            1.9e-37  134.4   0.0   2.2e-37  134.3   0.0   1.0   1   0   0   1   1   1   1 Poly(3-hydroxyalkanoate) depolymerase OS=Ectopseudomonas oleovorans OX=301 GN=phaZ PE=3 SV=1
sp|O05527|PHB_DELAC       -          PES.aln              -            2.3e-33  121.1  14.0   2.9e-33  120.7  14.0   1.1   1   0   0   1   1   1   1 Poly(3-hydroxybutyrate) depolymerase OS=Delftia acidovorans OX=80866 GN=phaZCac PE=1 SV=1
sp|P00590|CUTI1_FUSVN     -          PES.aln              -            5.1e-28  103.6   0.1   4.2e-26   97.3   0.1   2.0   1   1   0   1   1   1   1 Cutinase 1 OS=Fusarium vanettenii OX=2747968 GN=CUT1 PE=1 SV=1
sp|Q99174|CUTI_FUSSC      -          PES.aln              -            5.6e-27  100.2   0.2   5.6e-25   93.6   0.2   2.0   1   1   0   1   1   1   1 Cutinase OS=Fusarium solani subsp. cucurbitae OX=2747967 GN=CUTA PE=3 SV=1
sp|P37957|ESTA_BACSU      -          PES.aln              -            5.7e-26   96.9   1.7   1.1e-25   95.9   1.7   1.5   1   1   0   1   1   1   1 Lipase EstA OS=Bacillus subtilis (strain 168) OX=224308 GN=estA PE=1 SV=2
sp|Q96UT0|CUTI2_FUSVN     -          PES.aln              -            1.4e-24   92.3   0.1   2.2e-20   78.6   0.5   2.0   1   1   1   2   2   2   1 Cutinase 2 OS=Fusarium vanettenii OX=2747968 GN=CUT2 PE=3 SV=1
sp|Q96US9|CUTI3_FUSVN     -          PES.aln              -            1.1e-23   89.4   0.1   1.7e-21   82.2   0.1   2.0   1   1   0   1   1   1   1 Cutinase 3 OS=Fusarium vanettenii OX=2747968 GN=CUT3 PE=3 SV=1
sp|Q79F14|ESTB_BACSU      -          PES.aln              -            1.9e-23   88.6   0.1   2.6e-23   88.1   0.1   1.3   1   1   0   1   1   1   1 Extracellular esterase EstB OS=Bacillus subtilis (strain 168) OX=224308 GN=estB PE=1 SV=1
sp|P08658|LIP_PSEFR       -          PES.aln              -            5.9e-20   77.2   0.1   7.1e-20   76.9   0.1   1.0   1   0   0   1   1   1   1 Triacylglycerol lipase OS=Pseudomonas fragi OX=296 GN=lips PE=1 SV=3
sp|P12625|PHB_RALPI       -          PES.aln              -              2e-19   75.5  11.8   2.5e-19   75.1  11.8   1.3   1   0   0   1   1   1   1 Poly(3-hydroxybutyrate) depolymerase OS=Ralstonia pickettii OX=329 PE=3 SV=1
