#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
sp|P07062|NYLB2_PAEUR     -            392 Beta-lactamase.aln   -            429  2.4e-150  506.5   0.2   1   1  1.2e-153    5e-150  505.5   0.2     1   421     1   391     1   392 0.96 6-aminohexanoate-dimer hydrolase OS=Paenarthrobacter ureafaciens OX=37931 GN=nylB' PE=1 SV=1
sp|P07061|NYLB_PAEUR      -            392 Beta-lactamase.aln   -            429  4.1e-142  479.4   0.0   1   1    2e-145  8.5e-142  478.3   0.0     1   421     1   391     1   392 0.99 6-aminohexanoate-dimer hydrolase OS=Paenarthrobacter ureafaciens OX=37931 GN=nylB PE=1 SV=1
sp|P9WLZ2|Y1367_MYCTO     -            401 Beta-lactamase.aln   -            429     6e-72  248.2   0.0   1   1   1.8e-75   7.7e-72  247.8   0.0    46   381    15   365     6   377 0.92 Uncharacterized protein MT1414 OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=MT1414 PE=4 SV=2
sp|P9WLZ3|Y1367_MYCTU     -            401 Beta-lactamase.aln   -            429     6e-72  248.2   0.0   1   1   1.8e-75   7.7e-72  247.8   0.0    46   381    15   365     6   377 0.92 Protein Rv1367c OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=Rv1367c PE=1 SV=2
sp|A1IHE7|ACMB_GORST      -            401 Beta-lactamase.aln   -            429   3.4e-71  245.7   0.0   1   1   9.2e-75     4e-71  245.5   0.0    34   399    17   400     2   401 0.90 Methyl acetate hydrolase OS=Gordonia sp. (strain TY-5) OX=235467 GN=acmB PE=1 SV=1
sp|Q9KX40|ESTB_BURGA      -            392 Beta-lactamase.aln   -            429   1.3e-52  184.5   0.0   1   1   3.7e-56   1.6e-52  184.2   0.0    34   396    19   391     3   392 0.87 Esterase EstB OS=Burkholderia gladioli OX=28095 GN=estB PE=1 SV=1
sp|Q06317|PBP4_AMYLA      -            381 Beta-lactamase.aln   -            429   9.5e-49  171.7   0.1   1   1   2.8e-52   1.2e-48  171.4   0.1    43   378    14   328     5   345 0.86 Penicillin-binding protein 4 OS=Amycolatopsis lactamdurans OX=1913 GN=pbp PE=3 SV=1
sp|B6H6L7|PCEST_PENRW     -            399 Beta-lactamase.aln   -            429     6e-48  169.1   0.0   1   1   1.5e-51   6.6e-48  169.0   0.0    37   405     1   396     1   399 0.83 Lovastatin esterase OS=Penicillium rubens (strain ATCC 28089 / DSM 1075 / NRRL 1951 / Wisconsin 54-1255) OX=500485 GN=PcEST PE=1 SV=1
sp|Q9Y7D1|LOVD_ASPTE      -            413 Beta-lactamase.aln   -            429   1.2e-46  164.8   0.0   1   1   3.7e-50   1.6e-46  164.4   0.0    26   398     6   410     2   412 0.83 Monacolin J acid methylbutanoyltransferase OS=Aspergillus terreus OX=33178 GN=lovD PE=1 SV=1
sp|Q0C8M0|LOVD_ASPTN      -            413 Beta-lactamase.aln   -            429   4.3e-46  163.0   0.0   1   1   1.3e-49   5.7e-46  162.6   0.0    26   398     6   410     2   412 0.83 Monacolin J acid methylbutanoyltransferase OS=Aspergillus terreus (strain NIH 2624 / FGSC A1156) OX=341663 GN=ATEG_09964 PE=1 SV=1
