#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
sp|Q8K4H1|KFA_MOUSE       -            305 BD-FAE.aln           -            293   3.6e-28  103.5   0.0   1   1   3.9e-31     5e-28  103.1   0.0    37   277    60   296    45   303 0.79 Kynurenine formamidase OS=Mus musculus OX=10090 GN=Afmid PE=1 SV=1
sp|Q8VYP9|ICML1_ARATH     -            476 BD-FAE.aln           -            293   7.4e-28  102.5   0.0   1   1   7.9e-31     1e-27  102.1   0.0    38   263   181   423   170   454 0.84 Probable isoprenylcysteine alpha-carbonyl methylesterase ICMEL1 OS=Arabidopsis thaliana OX=3702 GN=ICMEL1 PE=2 SV=1
sp|Q94AS5|ICME_ARATH      -            427 BD-FAE.aln           -            293   1.2e-26   98.5   0.0   1   1   1.2e-29   1.6e-26   98.2   0.0    45   292   126   402   111   403 0.83 Isoprenylcysteine alpha-carbonyl methylesterase ICME OS=Arabidopsis thaliana OX=3702 GN=ICME PE=1 SV=1
sp|Q50681|LIPM_MYCTU      -            431 BD-FAE.aln           -            293   1.9e-26   97.9   0.0   1   1   2.2e-29   2.8e-26   97.3   0.0    29   244   143   373   125   400 0.84 Probable carboxylic ester hydrolase LipM OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=lipM PE=1 SV=1
sp|P96402|LIPC_MYCTU      -            403 BD-FAE.aln           -            293   4.3e-26   96.7   0.0   1   1   5.3e-29   6.8e-26   96.1   0.0    45   264   137   372   121   399 0.82 Esterase LipC OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=lipC PE=1 SV=1
sp|Q5Z9I2|IMCL1_ORYSJ     -            425 BD-FAE.aln           -            293   6.3e-25   92.9   0.0   1   1   6.5e-28   8.3e-25   92.5   0.0    36   286   125   394   113   401 0.83 Probable isoprenylcysteine alpha-carbonyl methylesterase ICMEL1 OS=Oryza sativa subsp. japonica OX=39947 GN=IMCEL1 PE=2 SV=1
sp|Q1PET6|ICML2_ARATH     -            422 BD-FAE.aln           -            293   8.4e-24   89.2   0.0   1   1   8.8e-27   1.1e-23   88.8   0.0    36   292   123   397   105   398 0.81 Probable isoprenylcysteine alpha-carbonyl methylesterase ICMEL2 OS=Arabidopsis thaliana OX=3702 GN=ICMEL2 PE=2 SV=1
sp|Q566U4|KFA_DANRE       -            293 BD-FAE.aln           -            293     1e-23   88.9   0.1   1   1   1.2e-26   1.5e-23   88.4   0.1    32   268    46   276    29   290 0.84 Kynurenine formamidase OS=Danio rerio OX=7955 GN=afmid PE=2 SV=2
sp|I6Y9F7|LIPQ_MYCTU      -            421 BD-FAE.aln           -            293   1.3e-23   88.6   0.2   1   1   1.7e-26   2.2e-23   87.8   0.2    25   261   126   378   110   401 0.78 Esterase LipQ OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=lipQ PE=1 SV=1
sp|Q6L5F5|IMCE_ORYSJ      -            414 BD-FAE.aln           -            293   1.6e-23   88.2   0.0   1   1   2.6e-26   3.3e-23   87.2   0.0    36   292   116   389   110   390 0.82 Probable isoprenylcysteine alpha-carbonyl methylesterase ICME OS=Oryza sativa subsp. japonica OX=39947 GN=IMCE PE=2 SV=1
sp|B5XB27|KFA_SALSA       -            294 BD-FAE.aln           -            293   1.6e-22   85.0   0.1   1   1   1.7e-25   2.2e-22   84.6   0.1    31   268    45   277    22   291 0.78 Kynurenine formamidase OS=Salmo salar OX=8030 GN=afmid PE=2 SV=1
sp|Q9VMC9|KFA_DROME       -            300 BD-FAE.aln           -            293   2.3e-22   84.5   0.0   1   1   2.4e-25   3.1e-22   84.1   0.0    49   270    65   286    56   298 0.84 Kynurenine formamidase OS=Drosophila melanogaster OX=7227 GN=KFase PE=1 SV=1
sp|A0A0G3FWY4|AQDA1_RHOER -            302 BD-FAE.aln           -            293   6.3e-21   79.8   0.3   1   2   1.7e-20   2.2e-17   68.2   0.2    53   186    53   195    35   202 0.85 Probable N-octanoylanthranilate hydrolase AqdA1 OS=Rhodococcus erythropolis OX=1833 GN=aqdA1 PE=1 SV=1
