#                                                                    --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name             accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#     ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
sp|A0A0K8P6T7|PETH_PISS1  -          PEF.aln              -           1.9e-188  629.6  14.9  2.1e-188  629.5  14.9   1.0   1   0   0   1   1   1   1 Poly(ethylene terephthalate) hydrolase OS=Piscinibacter sakaiensis OX=1547922 GN=ISF6_4831 PE=1 SV=1
sp|Q47RJ6|PETH2_THEFY     -          PEF.aln              -           7.1e-146  489.9   1.4  8.7e-146  489.6   1.4   1.0   1   0   0   1   1   1   1 Cutinase OS=Thermobifida fusca (strain YX) OX=269800 GN=TfH PE=1 SV=1
sp|Q6A0I4|PETH2_THEFU     -          PEF.aln              -           7.1e-146  489.9   1.4  8.7e-146  489.6   1.4   1.0   1   0   0   1   1   1   1 Cutinase cut2 OS=Thermobifida fusca OX=2021 GN=cut2 PE=1 SV=1
sp|E9LVH8|PETH1_THECS     -          PEF.aln              -           5.4e-143  480.4   0.4    6e-143  480.3   0.4   1.0   1   0   0   1   1   1   1 Cutinase 1 (Fragment) OS=Thermobifida cellulosilytica OX=144786 GN=cut1 PE=1 SV=1
sp|G8GER6|PETH1_THEFU     -          PEF.aln              -           1.4e-138  465.9   0.5  1.7e-138  465.6   0.5   1.0   1   0   0   1   1   1   1 Cutinase cut1 OS=Thermobifida fusca OX=2021 GN=cut_1 PE=1 SV=1
sp|Q47RJ7|PETH1_THEFY     -          PEF.aln              -           1.4e-138  465.9   0.5  1.7e-138  465.6   0.5   1.0   1   0   0   1   1   1   1 Cutinase OS=Thermobifida fusca (strain YX) OX=269800 GN=Tfu_0882 PE=1 SV=1
sp|E9LVH9|PETH2_THECS     -          PEF.aln              -           3.5e-135  454.8   0.1  3.9e-135  454.6   0.1   1.0   1   0   0   1   1   1   1 Cutinase 2 (Fragment) OS=Thermobifida cellulosilytica OX=144786 GN=cut2 PE=1 SV=1
sp|D4Q9N1|PETH1_THEAE     -          PEF.aln              -           4.1e-127  428.3   1.9  4.9e-127  428.0   1.9   1.0   1   0   0   1   1   1   1 Cutinase est1 OS=Thermobifida alba OX=53522 GN=est1 PE=1 SV=2
sp|F7IX06|PETH2_THEAE     -          PEF.aln              -           8.6e-127  427.2   1.3    1e-126  427.0   1.3   1.0   1   0   0   1   1   1   1 Cutinase est2 OS=Thermobifida alba OX=53522 GN=est2 PE=1 SV=1
sp|P0DX29|PETH1_AMYMS     -          PEF.aln              -           1.7e-105  357.3   5.7  2.1e-105  357.1   5.7   1.0   1   0   0   1   1   1   1 Cutinase OS=Amycolatopsis mediterranei (strain S699) OX=713604 GN=cut1 PE=1 SV=1
sp|Q9L2J6|BHETH_STRCO     -          PEF.aln              -           1.5e-104  354.2   1.2  1.9e-104  353.9   1.2   1.0   1   0   0   1   1   1   1 Bis(hydroxyethyl) terephthalate hydrolase OS=Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145) OX=100226 GN=bdeA PE=1 SV=1
