#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
sp|Q588Z2|OPH_SPHS1       -            364 Peptidase_S9.aln     -            269   9.4e-87  295.8   0.0   1   1   1.3e-89   1.1e-86  295.5   0.0     8   269    22   364     3   364 0.92 Oxidized polyvinyl alcohol hydrolase OS=Sphingopyxis sp. (strain 113P3) OX=292913 GN=oph PE=1 SV=1
sp|Q9LCQ7|OPH_PSESP       -            379 Peptidase_S9.aln     -            269   1.7e-82  281.8   0.0   1   1   2.3e-85     2e-82  281.6   0.0    12   268    55   379     7   379 0.92 Oxidized polyvinyl alcohol hydrolase OS=Pseudomonas sp. OX=306 GN=pvaB PE=1 SV=1
sp|Q51718|PHAZ_PSEFL      -            278 Peptidase_S9.aln     -            269   2.4e-75  258.4   0.0   1   1   2.9e-78   2.5e-75  258.3   0.0     3   230     3   276     1   278 0.91 Poly(3-hydroxyoctanoate) depolymerase OS=Pseudomonas fluorescens OX=294 GN=phaZ PE=1 SV=1
sp|B2NHN2|PHAZ_TALFU      -            339 Peptidase_S9.aln     -            269   1.1e-44  157.8   0.4   1   1   1.6e-47   1.4e-44  157.5   0.4   101   269    24   338    12   338 0.98 Polyhydroxybutyrate depolymerase OS=Talaromyces funiculosus OX=28572 GN=phaZ PE=1 SV=1
sp|P70948|YITV_BACSU      -            255 Peptidase_S9.aln     -            269   2.4e-32  117.4   0.0   1   1   3.3e-35   2.9e-32  117.1   0.0    23   231    15   254     5   255 0.88 Putative esterase YitV OS=Bacillus subtilis (strain 168) OX=224308 GN=yitV PE=4 SV=2
sp|P39298|YJFP_ECOLI      -            249 Peptidase_S9.aln     -            269   8.3e-14   56.6   0.0   1   1   1.3e-16   1.1e-13   56.1   0.0    26   229    19   246     5   249 0.78 Esterase YjfP OS=Escherichia coli (strain K12) OX=83333 GN=yjfP PE=4 SV=1
sp|P52090|PHA1_PAULE      -            414 Peptidase_S9.aln     -            269   9.3e-14   56.4   0.3   1   1   1.8e-16   1.6e-13   55.6   0.3     8   196    39   249    16   270 0.75 Poly(3-hydroxyalkanoate) depolymerase C OS=Paucimonas lemoignei OX=29443 GN=phaZ1 PE=3 SV=1
sp|P39839|YUXL_BACSU      -            657 Peptidase_S9.aln     -            269   7.4e-13   53.4   0.0   1   1   1.3e-15   1.1e-12   52.8   0.0    26   216   422   640   398   657 0.66 Uncharacterized peptidase YuxL OS=Bacillus subtilis (strain 168) OX=224308 GN=yuxL PE=3 SV=3
sp|A1CSZ8|AXE1_ASPCL      -            308 Peptidase_S9.aln     -            269     9e-13   53.2   0.4   1   1   1.4e-15   1.2e-12   52.7   0.4    23   182    53   237    21   252 0.73 Probable acetylxylan esterase A OS=Aspergillus clavatus (strain ATCC 1007 / CBS 513.65 / DSM 816 / NCTC 3887 / NRRL 1 / QM 1276 / 107) OX=344612 GN=axeA PE=3 SV=1
sp|Q8R146|ACPH_MOUSE      -            732 Peptidase_S9.aln     -            269   3.6e-12   51.2   0.0   1   1     1e-14   8.9e-12   49.9   0.0    21   229   486   727   480   731 0.72 Acylamino-acid-releasing enzyme OS=Mus musculus OX=10090 GN=Apeh PE=1 SV=3
sp|Q9L6M9|DLHH_SALTY      -            270 Peptidase_S9.aln     -            269   8.2e-12   50.0   0.0   1   1   1.2e-14     1e-11   49.7   0.0    22   231    45   265    19   268 0.78 Putative carboxymethylenebutenolidase OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=ysgA PE=3 SV=1
sp|B8NBI2|AXE1_ASPFN      -            307 Peptidase_S9.aln     -            269   8.5e-12   50.0   0.2   1   1   1.3e-14   1.1e-11   49.6   0.2    23   182    52   236    16   249 0.68 Probable acetylxylan esterase A OS=Aspergillus flavus (strain ATCC 200026 / FGSC A1120 / IAM 13836 / NRRL 3357 / JCM 12722 / SRRC 167) OX=332952 GN=axeA PE=3 SV=1
sp|P13676|ACPH_RAT        -            732 Peptidase_S9.aln     -            269   1.3e-11   49.4   0.0   1   1   3.5e-14   3.1e-11   48.1   0.0    22   229   487   727   479   730 0.70 Acylamino-acid-releasing enzyme OS=Rattus norvegicus OX=10116 GN=Apeh PE=1 SV=1
sp|A1DBP9|AXE1_NEOFI      -            368 Peptidase_S9.aln     -            269   1.4e-11   49.2   1.0   1   1   3.1e-14   2.7e-11   48.3   1.0    13   185    40   238    14   251 0.73 Probable acetylxylan esterase A OS=Neosartorya fischeri (strain ATCC 1020 / DSM 3700 / CBS 544.65 / FGSC A1164 / JCM 1740 / NRRL 181 / WB 181) OX=331117 GN=axeA PE=3 SV=1
sp|Q8X8L4|DLHH_ECO57      -            271 Peptidase_S9.aln     -            269   1.6e-11   49.1   0.0   1   1   2.3e-14     2e-11   48.7   0.0    17   231    39   265    15   269 0.79 Putative carboxymethylenebutenolidase OS=Escherichia coli O157:H7 OX=83334 GN=ysgA PE=3 SV=1
sp|P56262|DLHH_ECOLI      -            271 Peptidase_S9.aln     -            269     2e-11   48.8   0.0   1   1   2.9e-14   2.5e-11   48.4   0.0    17   231    39   265    15   269 0.79 Putative carboxymethylenebutenolidase OS=Escherichia coli (strain K12) OX=83333 GN=ysgA PE=3 SV=3
sp|A9JPE6|AXE1_ASPFL      -            307 Peptidase_S9.aln     -            269   2.1e-11   48.7   0.2   1   1   3.2e-14   2.8e-11   48.3   0.2    23   182    52   236    16   249 0.69 Probable acetylxylan esterase A OS=Aspergillus flavus OX=5059 GN=axeA PE=3 SV=1
sp|Q75P26|AXE1_ASPOR      -            307 Peptidase_S9.aln     -            269   2.1e-11   48.7   0.2   1   1   3.2e-14   2.8e-11   48.3   0.2    23   182    52   236    16   249 0.69 Acetylxylan esterase A OS=Aspergillus oryzae (strain ATCC 42149 / RIB 40) OX=510516 GN=axeA PE=1 SV=1
sp|Q4WBW4|AXE1_ASPFU      -            371 Peptidase_S9.aln     -            269   8.9e-11   46.6   0.8   1   1     1e-13   8.9e-11   46.6   0.8    20   185    47   238     9   250 0.72 Probable acetylxylan esterase A OS=Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293) OX=330879 GN=axeA PE=3 SV=1
sp|P19205|ACPH_PIG        -            732 Peptidase_S9.aln     -            269   9.8e-11   46.5   0.0   1   1     3e-13   2.7e-10   45.1   0.0    22   228   487   726   482   730 0.69 Acylamino-acid-releasing enzyme OS=Sus scrofa OX=9823 GN=APEH PE=1 SV=2
sp|Q5B037|AXE1_EMENI      -            304 Peptidase_S9.aln     -            269   1.8e-10   45.6   0.8   1   1   4.2e-13   3.7e-10   44.6   0.8    23   163    49   193    27   244 0.72 Acetylxylan esterase A OS=Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) OX=227321 GN=axeA PE=1 SV=2
sp|Q8NJP6|AXE1_TALPU      -            382 Peptidase_S9.aln     -            269   2.6e-10   45.1   1.1   1   1   4.5e-13     4e-10   44.5   1.1    23   156    54   191    19   252 0.70 Acetylxylan esterase A OS=Talaromyces purpureogenus OX=1266744 GN=axeA PE=1 SV=1
sp|P13798|ACPH_HUMAN      -            732 Peptidase_S9.aln     -            269   3.4e-10   44.7   0.0   1   1     1e-12     9e-10   43.3   0.0    28   230   494   728   480   731 0.73 Acylamino-acid-releasing enzyme OS=Homo sapiens OX=9606 GN=APEH PE=1 SV=4
sp|Q8Z3B8|DLHH_SALTI      -            270 Peptidase_S9.aln     -            269     4e-10   44.5   0.0   1   1   5.9e-13   5.2e-10   44.1   0.0    22   231    45   265    19   268 0.78 Putative carboxymethylenebutenolidase OS=Salmonella typhi OX=90370 GN=ysgA PE=3 SV=1
sp|P25154|ACPH_RABIT      -            737 Peptidase_S9.aln     -            269   4.2e-10   44.4   0.0   1   1   1.5e-12   1.3e-09   42.8   0.0    22   230   488   733   483   736 0.71 Acylamino-acid-releasing enzyme OS=Oryctolagus cuniculus OX=9986 GN=APEH PE=1 SV=2
sp|P80227|ACPH_BOVIN      -            730 Peptidase_S9.aln     -            269   5.3e-10   44.1   0.0   1   1   1.3e-12   1.2e-09   43.0   0.0    22   227   485   723   470   728 0.70 Acylamino-acid-releasing enzyme OS=Bos taurus OX=9913 GN=APEH PE=1 SV=2
sp|B8YG19|XS20E_NEOPA     -            671 Peptidase_S9.aln     -            269   6.8e-10   43.7   0.0   1   1   1.3e-12   1.1e-09   43.0   0.0    19   191    58   212    22   248 0.84 Bifunctional acetylxylan esterase/xylanase XynS20E OS=Neocallimastix patriciarum OX=4758 GN=xynS20E PE=1 SV=1
sp|Q32LS6|ABHDD_DANRE     -            337 Peptidase_S9.aln     -            269   1.7e-09   42.4   0.0   1   1   2.8e-12   2.5e-09   41.9   0.0    29   242   110   325    50   332 0.73 Protein ABHD13 OS=Danio rerio OX=7955 GN=abhd13 PE=2 SV=1
sp|Q08E20|ESTD_BOVIN      -            282 Peptidase_S9.aln     -            269   1.9e-09   42.3   0.0   1   1   2.6e-12   2.3e-09   42.0   0.0    18   135    30   168     5   229 0.80 S-formylglutathione hydrolase OS=Bos taurus OX=9913 GN=ESD PE=2 SV=1
sp|Q9Y871|FAEB_PIREQ      -            536 Peptidase_S9.aln     -            269   2.7e-09   41.8   0.1   1   1   5.6e-12   4.9e-09   40.9   0.1    15   185   288   453   273   463 0.79 Feruloyl esterase B OS=Piromyces equi OX=99929 GN=ESTA PE=2 SV=1
sp|Q96W96|AXE1_ASPFI      -            303 Peptidase_S9.aln     -            269   3.2e-09   41.5   0.6   1   1   5.3e-12   4.7e-09   41.0   0.6    24   183    50   234    26   248 0.72 Acetylxylan esterase A OS=Aspergillus ficuum OX=5058 GN=axeA PE=1 SV=1
