#                                                                    --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name             accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#     ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
sp|H8ZPX2|SAPD_PSESP      -          PEG.aln              -           1.5e-121  412.0   0.0  1.9e-121  411.7   0.0   1.0   1   0   0   1   1   1   1 3-succinoylsemialdehyde-pyridine dehydrogenase OS=Pseudomonas sp. OX=306 GN=ald PE=1 SV=1
sp|Q9WWW2|ALKJ_PSEPU      -          PEG.aln              -           3.1e-109  371.3   0.0     5e-57  198.8   0.0   2.0   2   0   0   2   2   2   2 Alcohol dehydrogenase [acceptor] OS=Pseudomonas putida OX=303 GN=alkJ PE=3 SV=1
sp|Q00593|ALKJ_ECTOL      -          PEG.aln              -           4.9e-108  367.4   0.0   4.2e-61  212.3   0.0   2.0   2   0   0   2   2   2   2 Alcohol dehydrogenase [acceptor] OS=Ectopseudomonas oleovorans OX=301 GN=alkJ PE=1 SV=1
sp|Q2YUN1|ALDH_STAAB      -          PEG.aln              -           1.1e-105  359.6   0.1  1.4e-105  359.3   0.1   1.0   1   0   0   1   1   1   1 Putative aldehyde dehydrogenase OS=Staphylococcus aureus (strain bovine RF122 / ET3-1) OX=273036 GN=SAB2006c PE=3 SV=1
sp|Q2FF06|ALDH_STAA3      -          PEG.aln              -             7e-105  357.0   0.1  8.5e-105  356.7   0.1   1.0   1   0   0   1   1   1   1 Putative aldehyde dehydrogenase OS=Staphylococcus aureus (strain USA300) OX=367830 GN=SAUSA300_2076 PE=3 SV=1
sp|Q2FWD6|ALDH_STAA8      -          PEG.aln              -             7e-105  357.0   0.1  8.5e-105  356.7   0.1   1.0   1   0   0   1   1   1   1 Putative aldehyde dehydrogenase OS=Staphylococcus aureus (strain NCTC 8325 / PS 47) OX=93061 GN=SAOUHSC_02363 PE=3 SV=1
sp|Q5HE78|ALDH_STAAC      -          PEG.aln              -             7e-105  357.0   0.1  8.5e-105  356.7   0.1   1.0   1   0   0   1   1   1   1 Putative aldehyde dehydrogenase OS=Staphylococcus aureus (strain COL) OX=93062 GN=SACOL2114 PE=3 SV=1
sp|Q7A4D8|ALDH_STAAN      -          PEG.aln              -             7e-105  357.0   0.1  8.5e-105  356.7   0.1   1.0   1   0   0   1   1   1   1 Putative aldehyde dehydrogenase OS=Staphylococcus aureus (strain N315) OX=158879 GN=SA1924 PE=1 SV=1
sp|Q99SD6|ALDH_STAAM      -          PEG.aln              -             7e-105  357.0   0.1  8.5e-105  356.7   0.1   1.0   1   0   0   1   1   1   1 Putative aldehyde dehydrogenase OS=Staphylococcus aureus (strain Mu50 / ATCC 700699) OX=158878 GN=SAV2122 PE=1 SV=1
sp|Q6GEV3|ALDH_STAAR      -          PEG.aln              -           8.4e-105  356.7   0.1    1e-104  356.4   0.1   1.0   1   0   0   1   1   1   1 Putative aldehyde dehydrogenase OS=Staphylococcus aureus (strain MRSA252) OX=282458 GN=SAR2210 PE=3 SV=1
sp|Q6G7I8|ALDH_STAAS      -          PEG.aln              -           1.1e-104  356.3   0.1  1.3e-104  356.0   0.1   1.0   1   0   0   1   1   1   1 Putative aldehyde dehydrogenase OS=Staphylococcus aureus (strain MSSA476) OX=282459 GN=SAS2025 PE=3 SV=1
sp|Q8NVG4|ALDH_STAAW      -          PEG.aln              -           1.1e-104  356.3   0.1  1.3e-104  356.0   0.1   1.0   1   0   0   1   1   1   1 Putative aldehyde dehydrogenase OS=Staphylococcus aureus (strain MW2) OX=196620 GN=MW2046 PE=3 SV=1
sp|Q49Z69|ALD1_STAS1      -          PEG.aln              -           1.3e-103  352.8   0.1  1.5e-103  352.5   0.1   1.0   1   0   0   1   1   1   1 Putative aldehyde dehydrogenase SSP0762 OS=Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM 20229 / NCIMB 8711 / NCTC 7292 / S-41) OX=342451 GN=SSP0762 PE=3 SV=1
sp|Q5HMA0|ALD1_STAEQ      -          PEG.aln              -             3e-102  348.3   0.0  3.7e-102  348.0   0.0   1.0   1   0   0   1   1   1   1 Putative aldehyde dehydrogenase SERP1729 OS=Staphylococcus epidermidis (strain ATCC 35984 / DSM 28319 / BCRC 17069 / CCUG 31568 / BM 3577 / RP62A) OX=176279 GN=SERP1729 PE=3 SV=1
sp|Q8CNI5|ALD1_STAES      -          PEG.aln              -             3e-102  348.3   0.0  3.7e-102  348.0   0.0   1.0   1   0   0   1   1   1   1 Putative aldehyde dehydrogenase SE_1720 OS=Staphylococcus epidermidis (strain ATCC 12228 / FDA PCI 1200) OX=176280 GN=SE_1720 PE=3 SV=1
sp|Q4L803|ALD1_STAHJ      -          PEG.aln              -           9.1e-100  340.1   0.0   1.1e-99  339.8   0.0   1.0   1   0   0   1   1   1   1 Putative aldehyde dehydrogenase SH0913 OS=Staphylococcus haemolyticus (strain JCSC1435) OX=279808 GN=SH0913 PE=3 SV=2
sp|Q6UPE0|CHDH_RAT        -          PEG.aln              -            3.2e-88  301.9   0.0   9.3e-45  158.3   0.0   2.0   2   0   0   2   2   2   2 Choline dehydrogenase, mitochondrial OS=Rattus norvegicus OX=10116 GN=Chdh PE=1 SV=1
sp|Q8BJ64|CHDH_MOUSE      -          PEG.aln              -            9.8e-86  293.7   0.0   5.6e-43  152.4   0.1   2.0   2   0   0   2   2   2   2 Choline dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Chdh PE=1 SV=1
sp|Q8NE62|CHDH_HUMAN      -          PEG.aln              -            1.2e-84  290.1   0.0   8.2e-42  148.5   0.0   2.0   2   0   0   2   2   2   2 Choline dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=CHDH PE=1 SV=2
sp|A7N2P9|BETA_VIBC1      -          PEG.aln              -            1.1e-83  286.9   0.0   9.5e-43  151.6   0.0   2.0   2   0   0   2   2   2   2 Oxygen-dependent choline dehydrogenase OS=Vibrio campbellii (strain ATCC BAA-1116) OX=2902295 GN=betA PE=3 SV=1
sp|Q6LGH5|BETA_PHOPR      -          PEG.aln              -              1e-81  280.4   0.0   2.6e-42  150.2   0.0   2.0   2   0   0   2   2   2   2 Oxygen-dependent choline dehydrogenase OS=Photobacterium profundum (strain SS9) OX=298386 GN=betA PE=3 SV=1
sp|A6X2G7|BETA_BRUA4      -          PEG.aln              -            1.8e-80  276.3   0.0   1.3e-39  141.2   0.0   2.0   2   0   0   2   2   2   2 Oxygen-dependent choline dehydrogenase OS=Brucella anthropi (strain ATCC 49188 / DSM 6882 / CCUG 24695 / JCM 21032 / LMG 3331 / NBRC 15819 / NCTC 12168 / Alc 37) OX=439375 GN=betA PE=3 SV=1
sp|Q8D3K2|BETA_VIBVU      -          PEG.aln              -            3.2e-80  275.5   0.0   1.7e-39  140.9   0.0   2.0   1   1   1   2   2   2   2 Oxygen-dependent choline dehydrogenase OS=Vibrio vulnificus (strain CMCP6) OX=216895 GN=betA PE=3 SV=1
sp|Q8G1Z8|BETA_BRUSU      -          PEG.aln              -            3.6e-79  272.0   0.0   7.5e-76  261.0   0.0   2.0   1   1   0   1   1   1   1 Oxygen-dependent choline dehydrogenase OS=Brucella suis biovar 1 (strain 1330) OX=204722 GN=betA PE=3 SV=1
sp|Q7MF12|BETA_VIBVY      -          PEG.aln              -            5.5e-79  271.4   0.0   3.6e-39  139.8   0.0   2.0   1   1   1   2   2   2   2 Oxygen-dependent choline dehydrogenase OS=Vibrio vulnificus (strain YJ016) OX=196600 GN=betA PE=3 SV=1
sp|A9M9H8|BETA_BRUC2      -          PEG.aln              -              8e-79  270.8   0.0   1.7e-75  259.9   0.0   2.0   1   1   0   1   1   1   1 Oxygen-dependent choline dehydrogenase OS=Brucella canis (strain ATCC 23365 / NCTC 10854 / RM-666) OX=483179 GN=betA PE=3 SV=1
sp|A5VPA6|BETA_BRUO2      -          PEG.aln              -            8.4e-79  270.8   0.0   6.9e-38  135.6   0.0   2.0   2   0   0   2   2   2   2 Oxygen-dependent choline dehydrogenase OS=Brucella ovis (strain ATCC 25840 / 63/290 / NCTC 10512) OX=444178 GN=betA PE=3 SV=1
sp|B0CKN4|BETA_BRUSI      -          PEG.aln              -            8.4e-79  270.8   0.0   6.9e-38  135.6   0.0   2.0   2   0   0   2   2   2   2 Oxygen-dependent choline dehydrogenase OS=Brucella suis (strain ATCC 23445 / NCTC 10510) OX=470137 GN=betA PE=3 SV=1
sp|Q8YFY2|BETA_BRUME      -          PEG.aln              -            9.3e-79  270.6   0.0   1.3e-37  134.7   0.0   2.0   2   0   0   2   2   2   2 Oxygen-dependent choline dehydrogenase OS=Brucella melitensis biotype 1 (strain ATCC 23456 / CCUG 17765 / NCTC 10094 / 16M) OX=224914 GN=betA PE=3 SV=2
sp|Q8UH55|BETA_AGRFC      -          PEG.aln              -            1.2e-78  270.3   0.0   3.1e-41  146.6   0.0   2.0   2   0   0   2   2   2   2 Oxygen-dependent choline dehydrogenase OS=Agrobacterium fabrum (strain C58 / ATCC 33970) OX=176299 GN=betA PE=3 SV=2
sp|P54223|BETA_RHIME      -          PEG.aln              -            1.8e-78  269.7   0.0     4e-40  143.0   0.0   2.0   2   0   0   2   2   2   2 Oxygen-dependent choline dehydrogenase OS=Rhizobium meliloti (strain 1021) OX=266834 GN=betA PE=3 SV=2
sp|Q988C9|4PADH_RHILO     -          PEG.aln              -            5.2e-78  268.2   0.0   1.4e-41  147.8   0.0   2.0   1   1   1   2   2   2   2 4-pyridoxate dehydrogenase OS=Mesorhizobium japonicum (strain LMG 29417 / CECT 9101 / MAFF 303099) OX=266835 GN=padh1 PE=1 SV=1
