#                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
# ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
sp|Q9HZY8|EST_PSEAE   -            201 SGNH_hydrolase.aln   -            201     2e-79  271.1   0.4   1   1   5.8e-84   2.2e-79  270.9   0.4     1   201     1   201     1   201 0.99 Esterase TesA OS=Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964 GN=tesA PE=1 SV=1
sp|P0ADA1|TESA_ECOLI  -            208 SGNH_hydrolase.aln   -            201   5.8e-41  145.5   0.0   1   1   1.7e-45   6.7e-41  145.3   0.0    18   201    24   204    10   204 0.95 Thioesterase 1/protease 1/lysophospholipase L1 OS=Escherichia coli (strain K12) OX=83333 GN=tesA PE=1 SV=1
sp|P0ADA2|TESA_ECOL6  -            208 SGNH_hydrolase.aln   -            201   5.8e-41  145.5   0.0   1   1   1.7e-45   6.7e-41  145.3   0.0    18   201    24   204    10   204 0.95 Thioesterase 1/protease 1/lysophospholipase L1 OS=Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC) OX=199310 GN=tesA PE=3 SV=1
sp|Q07792|ESTE_VIBMI  -            200 SGNH_hydrolase.aln   -            201     1e-40  144.7   0.0   1   1   3.3e-45   1.3e-40  144.4   0.0    21   187    20   186     6   196 0.95 Arylesterase OS=Vibrio mimicus OX=674 PE=1 SV=1
sp|P54451|YQEF_BACSU  -            243 SGNH_hydrolase.aln   -            201      0.18   16.6   0.0   1   1   5.7e-06      0.22   16.3   0.0    40   130    46   139    24   210 0.70 Uncharacterized lipoprotein YqeF OS=Bacillus subtilis (strain 168) OX=224308 GN=yqeF PE=3 SV=1
sp|P41134|ID1_HUMAN   -            155 SGNH_hydrolase.aln   -            201       1.1   14.0   0.0   1   1   3.8e-05       1.5   13.6   0.0    64   122    41    99    27   119 0.72 DNA-binding protein inhibitor ID-1 OS=Homo sapiens OX=9606 GN=ID1 PE=1 SV=3
sp|Q00017|RHA1_ASPAC  -            250 SGNH_hydrolase.aln   -            201       1.5   13.6   0.2   1   1   5.9e-05       2.3   13.0   0.2     8    98     4    93     1   100 0.87 Rhamnogalacturonan acetylesterase OS=Aspergillus aculeatus OX=5053 GN=rha1 PE=1 SV=1
sp|Q6FCS8|HISZ_ACIAD  -            388 SGNH_hydrolase.aln   -            201       1.6   13.4   0.2   1   1   7.3e-05       2.8   12.7   0.2    73   113   339   380   330   387 0.78 ATP phosphoribosyltransferase regulatory subunit OS=Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1) OX=62977 GN=hisZ PE=3 SV=1
sp|A1K6S0|EFTS_AZOSB  -            297 SGNH_hydrolase.aln   -            201         3   12.6   0.4   1   1   0.00016       6.3   11.5   0.4    10   125    51   166    44   179 0.80 Elongation factor Ts OS=Azoarcus sp. (strain BH72) OX=418699 GN=tsf PE=3 SV=1
sp|B0U330|KDSB_XYLFM  -            257 SGNH_hydrolase.aln   -            201       3.2   12.5   0.1   1   1   0.00012       4.6   12.0   0.1    33    99    41   109    31   143 0.79 3-deoxy-manno-octulosonate cytidylyltransferase OS=Xylella fastidiosa (strain M12) OX=405440 GN=kdsB PE=3 SV=1
sp|D4AZY1|A1751_ARTBC -            387 SGNH_hydrolase.aln   -            201       3.4   12.4   0.0   1   1   0.00015       5.8   11.7   0.0    10    78    95   163    90   183 0.86 Probable 1-alkyl-2-acetylglycerophosphocholine esterase OS=Arthroderma benhamiae (strain ATCC MYA-4681 / CBS 112371) OX=663331 GN=ARB_01751 PE=1 SV=1
sp|Q1IIY8|ARGR_KORVE  -            148 SGNH_hydrolase.aln   -            201       3.8   12.3   0.0   1   1   0.00014       5.5   11.7   0.0    36   113    63   141    56   146 0.78 Arginine repressor OS=Koribacter versatilis (strain Ellin345) OX=204669 GN=argR PE=3 SV=1
sp|A4SRH0|CYSG2_AERS4 -            480 SGNH_hydrolase.aln   -            201       4.3   12.1   0.6   1   3    0.0049   1.9e+02    6.7   0.0    69   118   125   174    56   253 0.85 Siroheme synthase 2 OS=Aeromonas salmonicida (strain A449) OX=382245 GN=cysG2 PE=3 SV=2
