#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
6b5630735c           -          PHB.aln              -            1.2e-05   19.3   0.0   2.2e-05   18.4   0.0   1.3   1   0   0   1   1   1   1 -
54b0f51654           -          PHB.aln              -            3.2e-05   17.8   0.0   4.4e-05   17.4   0.0   1.2   1   0   0   1   1   1   1 -
f41c6d89a0           -          PHB.aln              -            3.4e-05   17.8   0.0   4.7e-05   17.3   0.0   1.2   1   0   0   1   1   1   1 -
03f3222488           -          PHB.aln              -            8.7e-05   16.4   0.0   0.00012   16.0   0.0   1.2   1   0   0   1   1   1   1 -
9c28e36175           -          PHB.aln              -            0.00089   13.1   0.0    0.0011   12.8   0.0   1.2   1   0   0   1   1   1   1 -
e542ce1613           -          PHB.aln              -             0.0013   12.6   0.0    0.0017   12.2   0.0   1.2   1   0   0   1   1   1   1 -
114e6d2abe           -          PHB.aln              -             0.0019   12.0   0.0    0.0026   11.6   0.0   1.2   1   0   0   1   1   1   1 -
59bb4d8994           -          PHB.aln              -             0.0026   11.6   0.1    0.0034   11.2   0.1   1.2   1   0   0   1   1   1   1 -
4fd7439f5f           -          PHB.aln              -             0.0028   11.5   0.1    0.0036   11.1   0.1   1.2   1   0   0   1   1   1   1 -
afb51f2a48           -          PHB.aln              -             0.0038   11.0   0.1     0.005   10.6   0.1   1.2   1   0   0   1   1   1   1 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /gpfs/work/bio/yueqingxing22/igem/HMM/hmm_profiles/plastic_families/hmm/PHB.hmm
# Target file:     /gpfs/work/bio/yueqingxing22/igem/HMM/data/unknown_sequences/proteins_converted.fasta
# Option settings: hmmsearch --tblout /gpfs/work/bio/yueqingxing22/igem/HMM/annotation_results/plastic_families/PHB/PHB.tblout.tsv --domtblout /gpfs/work/bio/yueqingxing22/igem/HMM/annotation_results/plastic_families/PHB/PHB.domtblout.tsv --cpu 4 /gpfs/work/bio/yueqingxing22/igem/HMM/hmm_profiles/plastic_families/hmm/PHB.hmm /gpfs/work/bio/yueqingxing22/igem/HMM/data/unknown_sequences/proteins_converted.fasta 
# Current dir:     /gpfs/work/bio/yueqingxing22/igem/HMM/scripts
# Date:            Thu Aug 28 12:47:14 2025
# [ok]
